id|id_os|id_user|id_proc|id_neti_list|rel_port_list|type|listening_ip_list|port|status|pid|neti_list|user|uid|dst_ip|dst_port
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-60074|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|60074|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-40142|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|40142|TIME_WAIT||lo|root|0|127.0.0.1|60820
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-39952|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|39952|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-44702|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|44702|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-45249|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|45249|TIME_WAIT||lo|root|0|127.0.0.1|34068
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-55796|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|55796|TIME_WAIT||lo|root|0|127.0.0.1|56430
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-59841|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|59841|TIME_WAIT||lo|root|0|127.0.0.1|50092
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-33806|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|33806|TIME_WAIT||lo|root|0|127.0.0.1|58982
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-32856|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|32856|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-56382|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|56382|TIME_WAIT||lo|root|0|127.0.0.1|49148
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-44412|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|44412|TIME_WAIT||lo|root|0|127.0.0.1|33496
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-34958|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|34958|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-49377|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|49377|TIME_WAIT||lo|root|0|127.0.0.1|55588
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-55399|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|55399|TIME_WAIT||lo|root|0|127.0.0.1|45008
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38854|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|38854|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-59562|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|59562|TIME_WAIT||lo|root|0|127.0.0.1|58418
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-49112|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|49112|TIME_WAIT||lo|root|0|127.0.0.1|49456
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-59632|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|59632|TIME_WAIT||lo|root|0|127.0.0.1|57108
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-32894|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|32894|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-35680|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|35680|TIME_WAIT||lo|root|0|127.0.0.1|38688
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-34582|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|34582|TIME_WAIT||lo|root|0|127.0.0.1|34410
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-36860|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|36860|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-37378|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|37378|TIME_WAIT||lo|root|0|127.0.0.1|45530
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-37768|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|37768|TIME_WAIT||lo|root|0|127.0.0.1|52550
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-32835|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|32835|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-34653|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|34653|TIME_WAIT||lo|root|0|127.0.0.1|36734
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-UDP-34381|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-70|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-8767|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo,NETI-cb8b4d5668c8e0e354c0c99d7160acd1-ens33,NETI-cb8b4d5668c8e0e354c0c99d7160acd1-virbr0,NETI-cb8b4d5668c8e0e354c0c99d7160acd1-docker0,NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||UDP|127.0.0.1,192.168.1.251,192.168.122.1,172.17.0.1,1.1.1.1|34381|NONE|8767.0|lo,ens33,virbr0,docker0,br-3399037f4388|avahi|70||
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38828|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|38828|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-45194|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|45194|TIME_WAIT||lo|root|0|127.0.0.1|46840
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-43406|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|43406|TIME_WAIT||lo|root|0|127.0.0.1|38460
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-32862|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|32862|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-48780|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|48780|TIME_WAIT||lo|root|0|127.0.0.1|60630
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-47824|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|47824|TIME_WAIT||lo|root|0|127.0.0.1|50652
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-52115|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|52115|TIME_WAIT||lo|root|0|127.0.0.1|47586
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-53862|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|53862|TIME_WAIT||lo|root|0|127.0.0.1|54692
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-37912|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|37912|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-43854|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|43854|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-34797|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|34797|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-46374|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|46374|TIME_WAIT||lo|root|0|127.0.0.1|56376
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-42618|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|42618|TIME_WAIT||lo|root|0|127.0.0.1|45275
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-60626|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|60626|TIME_WAIT||lo|root|0|127.0.0.1|51884
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38924|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|38924|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-36872|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|36872|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-53487|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|53487|TIME_WAIT||lo|root|0|127.0.0.1|47058
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-53992|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|53992|TIME_WAIT||lo|root|0|127.0.0.1|59769
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-32830|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|32830|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-49522|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|49522|TIME_WAIT||lo|root|0|127.0.0.1|56764
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-35023|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|35023|TIME_WAIT||lo|root|0|127.0.0.1|44510
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-60303|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|60303|TIME_WAIT||lo|root|0|127.0.0.1|52824
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-37920|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|37920|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-57309|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|57309|TIME_WAIT||lo|root|0|127.0.0.1|59004
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-41205|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|41205|TIME_WAIT||lo|root|0|127.0.0.1|54666
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-45611|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|45611|TIME_WAIT||lo|root|0|127.0.0.1|44409
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-43979|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|43979|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-36704|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|36704|TIME_WAIT||lo|root|0|127.0.0.1|45940
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-59944|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|59944|TIME_WAIT||lo|root|0|127.0.0.1|34284
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-38110|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|38110|TIME_WAIT||lo|root|0|127.0.0.1|56794
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-43319|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|43319|TIME_WAIT||lo|root|0|127.0.0.1|44470
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-51824|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|51824|TIME_WAIT||lo|root|0|127.0.0.1|57402
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-60012|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|60012|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-36962|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|36962|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-60387|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|60387|TIME_WAIT||lo|root|0|127.0.0.1|55812
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-34386|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|34386|TIME_WAIT||lo|root|0|127.0.0.1|49664
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-51941|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|51941|TIME_WAIT||lo|root|0|127.0.0.1|34924
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-58667|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|58667|TIME_WAIT||lo|root|0|127.0.0.1|56044
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-35816|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-br-3399037f4388||TCP|1.1.1.1|35816|TIME_WAIT||br-3399037f4388|root|0|1.1.1.5|3306
PORT-cb8b4d5668c8e0e354c0c99d7160acd1-TCP-59123|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-0|PROC-cb8b4d5668c8e0e354c0c99d7160acd1-None|NETI-cb8b4d5668c8e0e354c0c99d7160acd1-lo||TCP|127.0.0.1|59123|TIME_WAIT||lo|root|0|127.0.0.1|56948
